subject,trialtype,duration,repduration,movdist,force,stoplatency,error,abserror
13,audiomotor,2086,2489,0.56666,2.0499,83,403,403
13,audiomotor,2664,3042,0.75664,2.6262,160,378,378
13,audiomotor,3138,3550,0.77096,2.4109,134,412,412
13,audiomotor,3576,3203,0.8464,2.7595,71,-373,373
13,audiomotor,1158,1542,0.30182,0.86649,155,384,384
13,audiomotor,1607,2214,0.43085,1.2645,104,607,607
13,motor,2082,2038,0.59696,2.4155,78,-44,44
13,motor,2708,2177,0.82104,2.7962,204,-531,531
13,motor,4169,3148,1.171,3.2715,165,-1021,1021
13,motor,1226,2284,0.2803,1.1629,223,1058,1058
13,motor,1664,2035,0.4075,1.482,160,371,371
13,motor,2169,1999,0.6325,1.7809,166,-170,170
13,motor,3682,3299,0.91866,2.5663,179,-383,383
13,motor,4192,4096,1.092,3.2329,187,-96,96
13,motor,2704,2893,0.71642,2.3629,200,189,189
13,motor,3174,3233,1.0223,3.7463,169,59,59
13,motor,3169,2548,0.89126,2.97,164,-621,621
13,motor,3604,3644,1.2293,3.5721,101,40,40
13,motor,1135,2096,0.2634,1.3004,131,961,961
13,motor,1673,1895,0.33277,2.138,169,222,222
13,auditory,2000,2267,0.00040028,0.9529,0,267,267
13,auditory,2500,2738,0.00073359,1.8713,0,238,238
13,auditory,3000,3515,0.00088728,1.1304,0,515,515
13,auditory,3500,4312,0.0010454,4.4898,0,812,812
13,auditory,1000,2002,0.00031006,1.2704,0,1002,1002
13,auditory,1500,2588,0.00033246,0.51291,0,1088,1088
13,auditory,1500,2146,0.00051881,0.6562,0,646,646
13,auditory,2000,2126,0.0011689,1.9367,0,126,126
13,auditory,3500,4579,0.0016933,3.1426,0,1079,1079
13,auditory,4000,5395,0.0014561,1.4609,0,1395,1395
13,auditory,4000,4935,0.00086125,1.5654,0,935,935
13,auditory,1000,2148,0.00046386,0.55095,0,1148,1148
13,auditory,2500,3357,0.00087149,0.59755,0,857,857
13,auditory,3000,3923,0.00094502,0.65383,0,923,923
13,audiomotor,1674,3375,0.41554,2.4186,169,1701,1701
13,audiomotor,3219,4590,1.106,3.4408,215,1371,1371
13,audiomotor,3682,4438,1.0871,2.9872,177,756,756
13,audiomotor,4173,4406,1.1177,3.5325,169,233,233
13,audiomotor,1207,2685,0.24323,1.254,202,1478,1478
13,audiomotor,1601,2944,0.36389,1.5684,98,1343,1343
13,audiomotor,2161,3610,0.53877,1.7805,158,1449,1449
13,audiomotor,2684,3311,0.71625,2.9514,180,627,627
13,audiomotor,3148,3898,0.79638,2.2522,144,750,750
13,audiomotor,2077,2641,0.49327,1.5112,73,564,564
13,audiomotor,2620,3771,0.66979,2.1979,116,1151,1151
13,audiomotor,3665,3643,1.025,3.179,161,-22,22
13,audiomotor,4117,4540,1.3029,3.4368,112,423,423
13,motor,2698,2385,0.85729,3.093,195,-313,313
13,motor,3258,3129,1.0087,3.6228,254,-129,129
13,motor,1620,2045,0.36248,1.9502,116,425,425
13,motor,2152,2832,0.53903,2.2936,149,680,680
13,motor,4142,3386,1.3432,4.2064,137,-756,756
13,motor,1259,2348,0.27329,1.2927,254,1089,1089
13,motor,1169,2126,0.31557,1.2587,164,957,957
13,motor,1586,2333,0.39836,1.7642,83,747,747
13,motor,3657,2934,0.8918,3.0064,153,-723,723
13,motor,4104,3362,0.99313,2.7449,100,-742,742
13,motor,3190,2784,0.80989,2.5528,186,-406,406
13,motor,3679,3388,1.0435,3.0313,175,-291,291
13,motor,2147,2461,0.54726,1.6008,143,314,314
13,motor,2645,2502,0.70568,2.3735,142,-143,143
13,auditory,2000,1963,0.00028005,0.81154,0,-37,37
13,auditory,2500,2542,0.0006922,2.2211,0,42,42
13,auditory,1500,2213,0.00026348,2.1994,0,713,713
13,auditory,2000,2457,0.00068075,0.97877,0,457,457
13,auditory,3000,3166,0.00052764,2.3042,0,166,166
13,auditory,3500,3149,0.000685,2.1375,0,-351,351
13,auditory,1000,1987,0.00025358,0.35078,0,987,987
13,auditory,1500,2187,0.00025501,1.056,0,687,687
13,auditory,4000,3216,0.00072178,2.1254,0,-784,784
13,auditory,1000,1904,0.00014567,0.19938,0,904,904
13,auditory,3500,3466,0.00070983,2.9164,0,-34,34
13,auditory,4000,3814,0.0011519,3.0443,0,-186,186
13,auditory,2500,3145,0.00059318,0.9252,0,645,645
13,auditory,3000,3605,0.00074397,2.7421,0,605,605
13,audiomotor,1666,2938,0.42997,1.0982,162,1272,1272
13,audiomotor,2147,2678,0.59209,1.9427,142,531,531
13,audiomotor,2138,3664,0.61303,1.9746,134,1526,1526
13,audiomotor,2670,3575,0.7734,2.5005,165,905,905
13,audiomotor,4182,4107,1.2629,4.1656,177,-75,75
13,audiomotor,1210,2410,0.21471,0.91258,206,1200,1200
13,audiomotor,3058,3942,0.724,2.1832,54,884,884
13,audiomotor,3653,3636,0.92747,2.4695,149,-17,17
13,audiomotor,2686,3873,0.62579,1.7327,181,1187,1187
13,audiomotor,3106,3594,0.7367,2.2045,103,488,488
13,audiomotor,3634,4997,0.90576,2.7065,130,1363,1363
13,audiomotor,4171,5204,1.1212,3.0775,168,1033,1033
13,audiomotor,1232,2393,0.22169,0.95395,228,1161,1161
13,audiomotor,1660,3717,0.35845,1.7591,156,2057,2057
13,auditory,1500,2430,0.00050241,1.508,0,930,930
13,auditory,2000,2690,0.00037822,0.49355,0,690,690
13,auditory,2500,2514,0.0010172,0.51692,0,14,14
13,auditory,3000,2852,0.00079388,2.9675,0,-148,148
13,auditory,3500,3183,0.00061126,1.9981,0,-317,317
13,auditory,4000,3509,0.00082904,1.5536,0,-491,491
13,auditory,3000,3476,0.00084247,3.2141,0,476,476
13,auditory,3500,3417,0.00054051,2.914,0,-83,83
13,auditory,2000,2434,0.00045123,0.46203,0,434,434
13,auditory,2500,3514,0.00047939,0.35507,0,1014,1014
13,auditory,4000,4241,0.00081173,1.3537,0,241,241
13,auditory,1000,2009,0.00026449,0.66106,0,1009,1009
13,auditory,1000,2066,0.00023317,0.42558,0,1066,1066
13,auditory,1500,2290,0.00032369,0.85565,0,790,790
13,motor,1595,2313,0.46232,2.0866,91,718,718
13,motor,2171,2707,0.55045,2.1513,167,536,536
13,motor,2754,3138,0.7567,3.022,250,384,384
13,motor,4181,4492,1.1511,3.2187,176,311,311
13,motor,1158,2514,0.20387,1.2782,153,1356,1356
13,motor,1666,2578,0.41719,2.1658,163,912,912
13,motor,2184,3764,0.6037,2.2837,180,1580,1580
13,motor,3067,3109,0.84307,2.6878,63,42,42
13,motor,3659,3618,1.0835,3.1097,155,-41,41
13,motor,2707,3290,0.82293,2.7303,202,583,583
13,motor,3120,3862,0.98437,3.2373,115,742,742
13,motor,3563,3490,0.8685,3.7955,59,-73,73
13,motor,4149,3564,1.201,3.6988,144,-585,585
13,audiomotor,2676,3420,0.86754,2.7912,173,744,744
13,audiomotor,3089,3635,0.92633,2.8711,86,546,546
13,audiomotor,2158,3102,0.53273,1.6354,153,944,944
13,audiomotor,2661,3848,0.68944,2.4946,157,1187,1187
13,audiomotor,4060,4302,1.2227,3.2551,56,242,242
13,audiomotor,1160,2395,0.18636,0.67467,156,1235,1235
13,audiomotor,3074,3954,0.84593,2.6038,70,880,880
13,audiomotor,3664,4210,1.0447,3.1104,160,546,546
13,audiomotor,1645,2380,0.37608,1.4203,141,735,735
13,audiomotor,2081,2021,0.53361,1.6122,78,-60,60
13,audiomotor,3691,4074,1.1625,3.4995,187,383,383
13,audiomotor,4183,3839,1.2458,3.8895,180,-344,344
13,audiomotor,1194,2094,0.26138,0.9736,190,900,900
13,audiomotor,1596,2656,0.44591,1.8027,91,1060,1060
13,motor,4174,3065,1.1382,2.9997,170,-1109,1109
13,motor,1096,1854,0.20136,1.0569,92,758,758
13,motor,1162,2055,0.23402,1.4665,158,893,893
13,motor,1665,2390,0.42021,1.458,161,725,725
13,motor,3182,3018,0.91253,3.244,177,-164,164
13,motor,3668,3495,1.0295,2.8794,164,-173,173
13,motor,2687,2716,0.7475,2.4021,182,29,29
13,motor,3126,3609,0.95115,3.6649,122,483,483
13,motor,1635,3138,0.3971,1.7034,131,1503,1503
13,motor,2150,2646,0.58291,2.0457,147,496,496
13,motor,2089,2828,0.65321,2.3217,85,739,739
13,motor,2645,2986,0.71992,2.3899,140,341,341
13,motor,3564,3268,0.8208,2.2657,61,-296,296
13,motor,4074,3756,1.0282,2.8172,70,-318,318
13,auditory,3000,2567,0.0007871,4.1651,0,-433,433
13,auditory,3500,3485,0.0011263,1.5691,0,-15,15
13,auditory,1000,2358,0.00019542,0.32271,0,1358,1358
13,auditory,1500,2934,0.0008018,0.79521,0,1434,1434
13,auditory,2000,2738,0.001025,1.0712,0,738,738
13,auditory,2500,2837,0.00088499,1.1752,0,337,337
13,auditory,2500,3398,0.00091833,1.6423,0,898,898
13,auditory,3000,3821,0.0015944,1.8311,0,821,821
13,auditory,4000,3820,0.00082928,2.3055,0,-180,180
13,auditory,1000,3485,0.00024177,0.21296,0,2485,2485
13,auditory,3500,3508,0.00056606,2.2608,0,8,8
13,auditory,4000,4032,0.0018602,0.92256,0,32,32
13,auditory,1500,2308,0.00037762,1.5558,0,808,808
13,auditory,2000,3004,0.00062174,1.3559,0,1004,1004
14,motor,1815,374,0.31086,0.99246,311,-1441,1441
14,motor,3247,2507,0.63791,2.1352,243,-740,740
14,motor,3880,2739,0.98555,3.0396,375,-1141,1141
14,motor,1867,1548,0.33607,1.1474,363,-319,319
14,motor,2095,1705,0.31652,1.4117,91,-390,390
14,motor,2213,1412,0.43337,2.2528,208,-801,801
14,motor,2861,2591,0.50403,2.2786,356,-270,270
14,motor,3587,1860,0.84576,3.242,83,-1727,1727
14,motor,4131,3236,1.1864,3.3606,127,-895,895
14,motor,4287,3260,1.1695,6.2751,283,-1027,1027
14,motor,1468,1520,0.18528,0.68625,465,52,52
14,motor,2579,2006,0.73735,1.9197,76,-573,573
14,motor,3232,2340,1.2776,8.4816,228,-892,892
14,auditory,4000,3911,0.0020907,1.3557,0,-89,89
14,auditory,1000,1414,0.0005074,1.441,0,414,414
14,auditory,2500,2435,0.000849,2.8185,0,-65,65
14,auditory,3000,2875,0.0012306,3.7596,0,-125,125
14,auditory,3500,3384,0.0012282,2.3794,0,-116,116
14,auditory,4000,3389,0.0012651,4.4302,0,-611,611
14,auditory,3000,2596,0.00065449,1.6003,0,-404,404
14,auditory,3500,2981,0.00080205,2.5417,0,-519,519
14,auditory,2000,2103,0.00053232,2.3592,0,103,103
14,auditory,2500,3330,0.00047178,0.95969,0,830,830
14,auditory,1000,1171,0.00028598,0.48178,0,171,171
14,auditory,1500,1606,0.00048363,0.27748,0,106,106
14,auditory,1500,1201,0.00042287,1.2603,0,-299,299
14,auditory,2000,1934,0.0016815,1.6612,0,-66,66
14,audiomotor,1339,1601,0.22423,1.4517,335,262,262
14,audiomotor,1726,1997,0.52665,1.9285,221,271,271
14,audiomotor,2633,1978,0.65703,2.6623,128,-655,655
14,audiomotor,3108,2528,0.79337,3.441,104,-580,580
14,audiomotor,3515,3246,0.45411,4.4215,11,-269,269
14,audiomotor,4210,2373,0.84035,2.5101,206,-1837,1837
14,audiomotor,2323,2065,0.41796,1.8064,320,-258,258
14,audiomotor,2506,2720,0.62499,3.1866,2,214,214
14,audiomotor,4210,4104,0.58003,14.342,207,-106,106
14,audiomotor,1124,1166,0.12559,0.81258,120,42,42
14,audiomotor,3089,2348,0.3504,0.76731,85,-741,741
14,audiomotor,3622,3319,0.85791,2.4318,118,-303,303
14,audiomotor,1661,1530,0.41546,1.7374,156,-131,131
14,audiomotor,2265,2433,0.40407,2.1456,260,168,168
14,motor,3067,3795,0.64565,2.2612,64,728,728
14,motor,1452,1784,0.19431,0.69196,448,332,332
14,motor,1587,1331,0.21055,0.89477,84,-256,256
14,motor,3650,1851,1.0269,3.8339,145,-1799,1799
14,motor,4141,3332,0.85159,3.4358,136,-809,809
14,motor,3223,2218,0.5679,2.3989,219,-1005,1005
14,motor,3523,2266,0.7342,2.7683,19,-1257,1257
14,motor,4187,2846,0.66067,2.0266,183,-1341,1341
14,motor,1057,1899,0.12056,0.26173,54,842,842
14,motor,1550,1262,0.15849,0.32057,45,-288,288
14,motor,2298,2158,0.26993,1.4804,295,-140,140
14,motor,2281,1907,0.37536,2.6271,277,-374,374
14,motor,2618,2315,0.45409,1.6029,114,-303,303
14,audiomotor,3092,3600,0.67264,2.679,89,508,508
14,audiomotor,3740,3850,0.9649,3.0576,235,110,110
14,audiomotor,1264,1471,0.1353,0.75297,260,207,207
14,audiomotor,1685,2943,0.33801,2.814,181,1258,1258
14,audiomotor,2171,1937,0.38959,2.0634,167,-234,234
14,audiomotor,2714,1883,0.56508,2.8657,209,-831,831
14,audiomotor,3713,2752,1.3757,5.532,208,-961,961
14,audiomotor,4181,3047,1.1452,6.2412,177,-1134,1134
14,audiomotor,1848,1357,0.26171,1.7025,344,-491,491
14,audiomotor,2210,1706,0.61976,2.9464,205,-504,504
14,audiomotor,2650,3562,0.34912,2.7438,145,912,912
14,audiomotor,3253,2445,0.53308,7.356,248,-808,808
14,audiomotor,4348,3996,2.2712,13.382,345,-352,352
14,audiomotor,1244,1717,0.24814,2.3876,239,473,473
14,auditory,2000,2490,0.0010791,0.84038,0,490,490
14,auditory,2500,3041,0.00090878,2.4867,0,541,541
14,auditory,1000,1274,0.00028213,1.1869,0,274,274
14,auditory,1500,1686,0.00068559,1.7288,0,186,186
14,auditory,2500,2253,0.0010085,4.7159,0,-247,247
14,auditory,3000,2347,0.0011961,9.1874,0,-653,653
14,auditory,4000,4031,0.0011718,5.3723,0,31,31
14,auditory,1000,1428,0.00041602,2.4569,0,428,428
14,auditory,3500,3811,0.0026823,3.0242,0,311,311
14,auditory,4000,3780,0.0018786,1.9127,0,-220,220
14,auditory,1500,1925,0.0050732,6.4042,0,425,425
14,auditory,2000,1938,0.0012142,5.4913,0,-62,62
14,auditory,3000,2614,0.00091015,2.5459,0,-386,386
14,auditory,3500,3567,0.0016488,3.5294,0,67,67
14,audiomotor,2592,3051,0.70703,3.0205,88,459,459
14,audiomotor,3258,2572,1.3133,7.3237,253,-686,686
14,audiomotor,2164,2592,0.59186,2.1521,160,428,428
14,audiomotor,2635,2165,0.64271,2.5906,130,-470,470
14,audiomotor,4217,3511,1.0834,6.1408,214,-706,706
14,audiomotor,1283,1186,0.19811,1.3876,280,-97,97
14,audiomotor,3563,2530,0.48157,1.6295,560,-1033,1033
14,audiomotor,3716,2921,0.95756,3.7582,212,-795,795
14,audiomotor,1334,1945,0.17329,1.2919,331,611,611
14,audiomotor,1633,1745,0.32471,1.3439,129,112,112
14,audiomotor,4094,3781,1.2524,6.0508,91,-313,313
14,audiomotor,1726,820,0.34034,5.3708,223,-906,906
14,audiomotor,2331,2404,0.48196,5.8299,326,73,73
14,motor,1311,1667,0.31211,1.9895,306,356,356
14,motor,1718,1824,0.43719,5.1103,213,106,106
14,motor,2317,2311,0.4326,2.2828,313,-6,6
14,motor,2753,3113,0.53687,3.4771,250,360,360
14,motor,4316,3993,1.1849,12.246,313,-323,323
14,motor,1360,2575,0.18967,2.577,356,1215,1215
14,motor,3701,3959,0.66742,3.0561,196,258,258
14,motor,4162,4822,1.05,3.6716,158,660,660
14,motor,2702,2585,0.69307,1.9381,197,-117,117
14,motor,3310,4831,0.6634,8.2688,306,1521,1521
14,motor,1629,2726,0.39018,3.2363,126,1097,1097
14,motor,2165,2311,0.44851,3.5349,161,146,146
14,motor,3382,3561,1.0119,14.004,377,179,179
14,motor,3652,4060,1.3298,11.964,148,408,408
14,auditory,2500,2152,0.0030727,1.1315,0,-348,348
14,auditory,3000,3000,0.0015378,2.5859,0,0,0
14,auditory,3500,5196,0.001778,1.5284,0,1696,1696
14,auditory,4000,5031,0.0030269,6.1241,0,1031,1031
14,auditory,3000,4237,0.0010601,2.1771,0,1237,1237
14,auditory,3500,4843,0.0010256,2.6426,0,1343,1343
14,auditory,1500,1921,0.00092554,0.77093,0,421,421
14,auditory,2000,3176,0.0016877,1.7879,0,1176,1176
14,auditory,4000,5230,0.0018978,1.9955,0,1230,1230
14,auditory,1000,1156,0.00054765,1.3989,0,156,156
14,auditory,1000,1649,0.0005939,1.3551,0,649,649
14,auditory,1500,1986,0.00080438,2.3481,0,486,486
14,auditory,2000,2766,0.0013625,0.91971,0,766,766
14,auditory,2500,2679,0.0012113,2.5707,0,179,179
14,motor,1875,2083,0.39504,2.6345,371,208,208
14,motor,2246,3805,0.64832,7.8005,242,1559,1559
14,motor,2887,4771,0.92641,4.2336,383,1884,1884
14,motor,3723,4219,1.231,24.648,219,496,496
14,motor,2528,4394,0.76228,8.6074,524,1866,1866
14,motor,2713,3574,1.0499,4.2563,209,861,861
14,motor,4279,4270,1.6668,10.282,275,-9,9
14,motor,1254,2563,0.24862,2.3488,250,1309,1309
14,motor,4362,3672,1.7643,8.8229,358,-690,690
14,motor,1438,2798,0.33931,2.1611,434,1360,1360
14,motor,1810,2799,0.67121,2.9896,307,989,989
14,auditory,4000,4372,0.0012604,3.5812,0,372,372
14,auditory,1000,1927,0.00028253,0.69978,0,927,927
14,auditory,2500,3113,0.001154,6.0358,0,613,613
14,auditory,3000,2907,0.0014984,7.9409,0,-93,93
14,auditory,2000,2023,0.0004773,0.84172,0,23,23
14,auditory,2500,2529,0.00097151,0.66889,0,29,29
14,auditory,3500,3044,0.0018026,5.8167,0,-456,456
14,auditory,4000,2841,0.0012012,6.3037,0,-1159,1159
14,auditory,3000,3162,0.0012207,4.1486,0,162,162
14,auditory,3500,3426,0.0025093,3.9118,0,-74,74
14,auditory,1000,213,0.00093001,0.55179,0,-787,787
14,auditory,1500,1357,0.00036087,2.5727,0,-143,143
14,auditory,1500,1675,0.00076347,3.2577,0,175,175
14,auditory,2000,2133,0.00059901,3.3346,0,133,133
14,audiomotor,3590,2613,0.7927,3.1829,87,-977,977
14,audiomotor,4189,2781,0.97543,6.9139,184,-1408,1408
14,audiomotor,4222,3016,0.87076,3.7753,219,-1206,1206
14,audiomotor,1020,1683,0.058358,0.29543,17,663,663
14,audiomotor,2290,2785,0.79039,3.9944,285,495,495
14,audiomotor,2707,2400,0.69709,2.9346,203,-307,307
14,audiomotor,2591,2928,0.47115,3.5869,87,337,337
14,audiomotor,3199,2873,0.55126,5.0494,195,-326,326
14,audiomotor,3219,3003,0.65807,4.0724,215,-216,216
14,audiomotor,3711,3299,0.69225,4.0019,208,-412,412
14,audiomotor,1945,2549,0.48775,3.177,442,604,604
14,audiomotor,2189,2184,0.33829,1.1405,186,-5,5
14,audiomotor,1186,1675,0.28068,1.5771,183,489,489
14,audiomotor,1760,1816,0.41558,1.0767,256,56,56
14,auditory,3500,3030,0.0013511,1.7233,0,-470,470
14,auditory,4000,4330,0.0015387,3.1082,0,330,330
14,auditory,1500,2131,0.00043096,1.3972,0,631,631
14,auditory,2000,3036,0.00053751,2.2226,0,1036,1036
14,auditory,4000,3268,0.0014997,4.0064,0,-732,732
14,auditory,1000,1959,0.00051091,1.2108,0,959,959
14,auditory,3000,3103,0.001252,3.1111,0,103,103
14,auditory,3500,3843,0.0010231,1.8371,0,343,343
14,auditory,2500,3286,0.00095519,2.513,0,786,786
14,auditory,3000,3470,0.0016962,3.826,0,470,470
14,auditory,1000,1500,0.00021442,0.44128,0,500,500
14,auditory,1500,1580,0.00080639,0.76366,0,80,80
14,auditory,2000,2260,0.00093414,1.556,0,260,260
14,auditory,2500,3361,0.0007654,0.71578,0,861,861
14,motor,2308,2551,0.69942,4.8463,304,243,243
14,motor,2733,3367,0.8417,7.6287,229,634,634
14,motor,3258,2980,1.2351,14.275,254,-278,278
14,motor,3863,3117,1.7467,7.9055,359,-746,746
14,motor,4107,3883,1.3854,7.3449,103,-224,224
14,motor,1342,1770,0.25275,0.87498,338,428,428
14,motor,1268,1890,0.18009,1.4681,264,622,622
14,motor,1754,1308,0.51135,2.6855,249,-446,446
14,motor,3021,2970,1.731,17.445,517,-51,51
14,motor,3196,2134,0.94979,4.6635,191,-1062,1062
14,motor,3761,4280,1.1172,9.5989,256,519,519
14,motor,4424,3989,0.89775,9.4711,419,-435,435
14,motor,1817,2726,0.38848,2.8157,313,909,909
14,motor,2326,3424,0.525,6.1917,323,1098,1098
14,audiomotor,1204,1522,0.13851,0.86623,201,318,318
14,audiomotor,1894,3139,0.4358,3.9603,390,1245,1245
14,audiomotor,2271,2811,0.73997,5.4116,267,540,540
14,audiomotor,2747,2548,1.3143,7.5182,242,-199,199
14,audiomotor,3788,4755,0.86391,17.714,284,967,967
14,audiomotor,4207,4428,1.8807,13.774,203,221,221
14,audiomotor,1893,2257,0.42915,2.4279,388,364,364
14,audiomotor,2295,3211,0.93202,4.9527,291,916,916
14,audiomotor,3584,4453,2.0829,12.381,580,869,869
14,audiomotor,3745,3824,0.89097,5.4695,241,79,79
14,audiomotor,4128,4392,1.1067,6.9119,125,264,264
14,audiomotor,1272,2894,0.37246,2.6087,268,1622,1622
14,audiomotor,2715,2521,1.1006,5.7664,210,-194,194
14,audiomotor,3161,3420,1.0306,3.649,158,259,259
15,auditory,2000,2041,0.00080955,1.2815,0,41,41
15,auditory,2500,2486,0.00073663,2.428,0,-14,14
15,auditory,2500,10,0.00072686,2.0548,0,-2490,2490
15,auditory,3000,3441,0.000874,0.46217,0,441,441
15,auditory,1000,972,0.00027926,0.50457,0,-28,28
15,auditory,1500,1233,0.00037444,1.1994,0,-267,267
15,auditory,1500,1389,0.00044871,0.70064,0,-111,111
15,auditory,2000,1969,0.00059284,1.6678,0,-31,31
15,auditory,4000,3881,0.0012799,4.7675,0,-119,119
15,auditory,1000,1328,0.00031887,1.8665,0,328,328
15,auditory,3500,3563,0.001429,5.1619,0,63,63
15,auditory,4000,4761,0.0012829,1.7119,0,761,761
15,auditory,3000,3465,0.00067196,3.0123,0,465,465
15,auditory,3500,4228,0.00078112,4.135,0,728,728
15,audiomotor,3541,2400,0.35078,0.6406,36,-1141,1141
15,audiomotor,4022,2712,0.45062,1.0064,18,-1310,1310
15,audiomotor,1185,866,0.13837,0.28297,180,-319,319
15,audiomotor,1555,1295,0.22474,0.38055,50,-260,260
15,audiomotor,1560,1509,0.19209,0.51102,56,-51,51
15,audiomotor,2245,1956,0.61481,2.1996,241,-289,289
15,audiomotor,2706,1988,0.55956,3.1215,203,-718,718
15,audiomotor,3116,2885,0.72043,2.1352,111,-231,231
15,audiomotor,3143,2843,0.59854,1.7848,138,-300,300
15,audiomotor,3654,2994,0.51934,1.2526,151,-660,660
15,audiomotor,4213,4535,0.75182,1.9244,208,322,322
15,audiomotor,1130,1318,0.13563,0.31348,126,188,188
15,audiomotor,2328,1711,0.33469,0.75352,324,-617,617
15,audiomotor,2578,2234,0.44687,1.1434,74,-344,344
15,motor,2675,2286,0.45304,1.1134,170,-389,389
15,motor,3057,2130,0.42978,1.2068,53,-927,927
15,motor,1136,1409,0.14418,0.3926,133,273,273
15,motor,1524,1492,0.16686,0.51346,21,-32,32
15,motor,3098,2364,0.46184,1.0259,93,-734,734
15,motor,3671,3256,0.64861,1.4149,167,-415,415
15,motor,4157,3577,0.70427,1.5819,153,-580,580
15,motor,1048,1473,0.14083,0.4242,44,425,425
15,motor,1545,1447,0.22724,0.65505,40,-98,98
15,motor,2059,1592,0.31557,0.71722,55,-467,467
15,motor,2294,2069,0.30058,0.70633,291,-225,225
15,motor,2680,2290,0.30938,0.67187,177,-390,390
15,motor,3572,2312,1.0154,5.4221,68,-1260,1260
15,auditory,2000,2087,0.00057258,1.3033,0,87,87
15,auditory,2500,2360,0.00092238,3.6492,0,-140,140
15,auditory,2500,2983,0.0017592,2.8025,0,483,483
15,auditory,3000,2958,0.00089542,3.3766,0,-42,42
15,auditory,4000,3150,0.00090721,7.4142,0,-850,850
15,auditory,1000,1195,0.00055872,2.9811,0,195,195
15,auditory,1000,1108,0.00075527,0.26371,0,108,108
15,auditory,1500,1785,0.0011551,2.9872,0,285,285
15,auditory,3500,3419,0.0011184,9.1275,0,-81,81
15,auditory,4000,4385,0.0016712,7.463,0,385,385
15,auditory,3000,3386,0.00095227,1.5607,0,386,386
15,auditory,3500,3887,0.0010562,8.4497,0,387,387
15,auditory,1500,2833,0.00029974,1.2446,0,1333,1333
15,auditory,2000,2066,0.00070243,2.0013,0,66,66
15,audiomotor,2140,2144,0.36484,1.0537,136,4,4
15,audiomotor,2515,2388,0.19027,0.47817,10,-127,127
15,audiomotor,3032,2415,0.21317,0.61129,27,-617,617
15,audiomotor,3544,3091,0.42734,0.95929,40,-453,453
15,audiomotor,1527,2148,0.1591,0.38014,24,621,621
15,audiomotor,2028,2023,0.2009,0.47816,23,-5,5
